song_id,artist_id,artist,song,date,weeks_on_chart,peak_rank,additional_artists
1263694,87648,Nicki Minaj,Seeing Green,2021-06-12,3,12,
1263694,87648,Nicki Minaj,Seeing Green,2021-06-05,2,12,
1263694,87648,Nicki Minaj,Seeing Green,2021-05-29,1,12,
1242776,26974,Eminem,Killer,2021-06-12,1,62,
1227428,125384,Travis Scott,Goosebumps,2021-06-12,20,47,
1227428,125384,Travis Scott,Goosebumps,2021-06-05,19,47,
1227428,125384,Travis Scott,Goosebumps,2021-05-29,18,47,
1227428,125384,Travis Scott,Goosebumps,2021-05-22,17,47,
1227428,125384,Travis Scott,Goosebumps,2021-05-15,16,47,
1227428,125384,Travis Scott,Goosebumps,2021-05-08,15,47,
1227428,125384,Travis Scott,Goosebumps,2021-05-01,14,47,
1227428,125384,Travis Scott,Goosebumps,2021-04-24,13,47,
1227428,125384,Travis Scott,Goosebumps,2021-04-17,12,47,
1227428,125384,Travis Scott,Goosebumps,2021-04-10,11,56,
1227428,125384,Travis Scott,Goosebumps,2021-04-03,10,56,
1227428,125384,Travis Scott,Goosebumps,2021-03-27,9,56,
1227428,125384,Travis Scott,Goosebumps,2021-03-20,8,56,
1227428,125384,Travis Scott,Goosebumps,2021-03-13,7,56,
1227428,125384,Travis Scott,Goosebumps,2021-03-06,6,56,
1227428,125384,Travis Scott,Goosebumps,2021-02-27,5,59,
1227428,125384,Travis Scott,Goosebumps,2021-02-20,4,59,
1227428,125384,Travis Scott,Goosebumps,2021-02-13,3,63,
1227428,125384,Travis Scott,Goosebumps,2021-02-06,2,73,
1227428,125384,Travis Scott,Goosebumps,2021-01-30,1,85,
1259197,128158,Young Thug,Solid,2021-06-12,7,12,
1259197,128158,Young Thug,Solid,2021-06-05,6,12,
1259197,128158,Young Thug,Solid,2021-05-29,5,12,
1259197,128158,Young Thug,Solid,2021-05-22,4,12,
1259197,128158,Young Thug,Solid,2021-05-15,3,12,
1259197,128158,Young Thug,Solid,2021-05-08,2,12,
1259197,128158,Young Thug,Solid,2021-05-01,1,12,
1214366,178783,Pop Smoke,Hello,2021-06-12,11,83,
1214366,178783,Pop Smoke,Hello,2021-06-05,10,83,
1214366,178783,Pop Smoke,Hello,2021-05-29,9,83,
1214366,178783,Pop Smoke,Hello,2021-05-22,8,84,
1214366,178783,Pop Smoke,Hello,2021-05-15,7,84,
1214366,178783,Pop Smoke,Hello,2021-04-17,6,84,
1214366,178783,Pop Smoke,Hello,2021-04-03,5,84,
1214366,178783,Pop Smoke,Hello,2021-03-27,4,84,
1214366,178783,Pop Smoke,Hello,2021-03-20,3,84,
1214366,178783,Pop Smoke,Hello,2021-03-13,2,85,
1214366,178783,Pop Smoke,Hello,2021-03-06,1,97,
1236325,15157,Future,Drankin N Smokin,2021-06-12,18,31,
1236325,15157,Future,Drankin N Smokin,2021-06-05,17,31,
1236325,15157,Future,Drankin N Smokin,2021-05-29,16,31,
1236325,15157,Future,Drankin N Smokin,2021-05-22,15,31,
1236325,15157,Future,Drankin N Smokin,2021-05-15,14,31,
1236325,15157,Future,Drankin N Smokin,2021-05-08,13,31,
1236325,15157,Future,Drankin N Smokin,2021-05-01,12,31,
1236325,15157,Future,Drankin N Smokin,2021-04-17,11,31,
1236325,15157,Future,Drankin N Smokin,2021-04-03,10,31,
1236325,15157,Future,Drankin N Smokin,2021-03-27,9,31,
1236325,15157,Future,Drankin N Smokin,2021-03-20,8,31,
1236325,15157,Future,Drankin N Smokin,2021-03-13,7,31,
1236325,15157,Future,Drankin N Smokin,2021-03-06,6,31,
1236325,15157,Future,Drankin N Smokin,2021-02-27,5,31,
1236325,15157,Future,Drankin N Smokin,2021-02-06,4,31,
1236325,15157,Future,Drankin N Smokin,2021-01-30,3,31,
1236325,15157,Future,Drankin N Smokin,2020-12-05,2,31,
1236325,15157,Future,Drankin N Smokin,2020-11-28,1,31,
1260491,194720,Gera MX,Botella Tras Botella,2021-06-12,4,60,
1260491,194720,Gera MX,Botella Tras Botella,2021-05-22,3,60,
1260491,194720,Gera MX,Botella Tras Botella,2021-05-15,2,60,
1260491,194720,Gera MX,Botella Tras Botella,2021-05-08,1,60,
1263637,107126,J. Cole,100.mil',2021-06-05,2,14,
1263637,107126,J. Cole,100.mil',2021-05-29,1,14,
1264312,107126,J. Cole,let.go.my.hand,2021-06-05,2,19,
1264312,107126,J. Cole,let.go.my.hand,2021-05-29,1,19,
1265357,144574,A Boogie Wit da Hoodie,24 Hours,2021-06-05,1,92,
1264314,107126,J. Cole,hunger.on.hillside,2021-05-29,1,28,
1263607,180981,Internet Money,His & Hers,2021-05-29,1,67,
1239246,146325,Bad Bunny,La Noche de Anoche,2021-05-29,17,53,
1239246,146325,Bad Bunny,La Noche de Anoche,2021-05-22,16,53,
1239246,146325,Bad Bunny,La Noche de Anoche,2021-05-15,15,53,
1239246,146325,Bad Bunny,La Noche de Anoche,2021-05-08,14,53,
1239246,146325,Bad Bunny,La Noche de Anoche,2021-05-01,13,53,
1239246,146325,Bad Bunny,La Noche de Anoche,2021-04-24,12,53,
1239246,146325,Bad Bunny,La Noche de Anoche,2021-04-17,11,53,
1239246,146325,Bad Bunny,La Noche de Anoche,2021-04-10,10,53,
1239246,146325,Bad Bunny,La Noche de Anoche,2021-04-03,9,53,
1239246,146325,Bad Bunny,La Noche de Anoche,2021-03-27,8,53,
1239246,146325,Bad Bunny,La Noche de Anoche,2021-03-20,7,53,
1239246,146325,Bad Bunny,La Noche de Anoche,2021-03-13,6,53,
1239246,146325,Bad Bunny,La Noche de Anoche,2021-03-06,5,53,
1239246,146325,Bad Bunny,La Noche de Anoche,2021-02-27,4,53,
1239246,146325,Bad Bunny,La Noche de Anoche,2021-01-16,3,53,
1239246,146325,Bad Bunny,La Noche de Anoche,2020-12-19,2,53,
1239246,146325,Bad Bunny,La Noche de Anoche,2020-12-12,1,53,
1248157,87648,Nicki Minaj,Crocodile Teeth,2021-05-29,1,100,
1233520,112556,Ariana Grande,34+35,2021-05-22,28,2,
1233520,112556,Ariana Grande,34+35,2021-04-10,22,2,
1233520,112556,Ariana Grande,34+35,2021-04-03,21,2,
1233520,112556,Ariana Grande,34+35,2021-03-27,20,2,
1233520,112556,Ariana Grande,34+35,2021-03-20,19,2,
1233520,112556,Ariana Grande,34+35,2021-03-13,18,2,
1233520,112556,Ariana Grande,34+35,2021-03-06,17,2,
1233520,112556,Ariana Grande,34+35,2021-02-27,16,2,
1233520,112556,Ariana Grande,34+35,2021-02-20,15,2,
1233520,112556,Ariana Grande,34+35,2021-02-13,14,2,
1233520,112556,Ariana Grande,34+35,2021-02-06,13,2,
1233520,112556,Ariana Grande,34+35,2021-01-30,12,2,
1233520,112556,Ariana Grande,34+35,2021-01-23,11,8,
1233520,112556,Ariana Grande,34+35,2021-01-16,10,8,
1233520,112556,Ariana Grande,34+35,2021-01-09,9,8,
1233520,112556,Ariana Grande,34+35,2021-01-02,8,8,
1233520,112556,Ariana Grande,34+35,2020-12-26,7,8,
1233520,112556,Ariana Grande,34+35,2020-12-19,6,8,
1233520,112556,Ariana Grande,34+35,2020-12-12,5,8,
1233520,112556,Ariana Grande,34+35,2020-12-05,4,8,
1233520,112556,Ariana Grande,34+35,2020-11-28,3,8,
1233520,112556,Ariana Grande,34+35,2020-11-21,2,8,
1233520,112556,Ariana Grande,34+35,2020-11-14,1,8,
1233731,146325,Bad Bunny,Dakiti,2021-05-22,28,5,
1233731,146325,Bad Bunny,Dakiti,2021-05-15,27,5,
1233731,146325,Bad Bunny,Dakiti,2021-05-08,26,5,
1233731,146325,Bad Bunny,Dakiti,2021-05-01,25,5,
1233731,146325,Bad Bunny,Dakiti,2021-04-24,24,5,
1233731,146325,Bad Bunny,Dakiti,2021-04-17,23,5,
1233731,146325,Bad Bunny,Dakiti,2021-04-10,22,5,
1233731,146325,Bad Bunny,Dakiti,2021-04-03,21,5,
1233731,146325,Bad Bunny,Dakiti,2021-03-27,20,5,
1233731,146325,Bad Bunny,Dakiti,2021-03-20,19,5,
1233731,146325,Bad Bunny,Dakiti,2021-03-13,18,5,
1233731,146325,Bad Bunny,Dakiti,2021-03-06,17,5,
1233731,146325,Bad Bunny,Dakiti,2021-02-27,16,5,
1233731,146325,Bad Bunny,Dakiti,2021-02-20,15,5,
1233731,146325,Bad Bunny,Dakiti,2021-02-13,14,5,
1233731,146325,Bad Bunny,Dakiti,2021-02-06,13,5,
1233731,146325,Bad Bunny,Dakiti,2021-01-30,12,5,
1233731,146325,Bad Bunny,Dakiti,2021-01-23,11,5,
1233731,146325,Bad Bunny,Dakiti,2021-01-16,10,5,
1233731,146325,Bad Bunny,Dakiti,2021-01-09,9,5,
1233731,146325,Bad Bunny,Dakiti,2021-01-02,8,5,
1233731,146325,Bad Bunny,Dakiti,2020-12-26,7,5,
1233731,146325,Bad Bunny,Dakiti,2020-12-19,6,5,
1233731,146325,Bad Bunny,Dakiti,2020-12-12,5,5,
1233731,146325,Bad Bunny,Dakiti,2020-12-05,4,8,
1233731,146325,Bad Bunny,Dakiti,2020-11-28,3,8,
1233731,146325,Bad Bunny,Dakiti,2020-11-21,2,8,
1233731,146325,Bad Bunny,Dakiti,2020-11-14,1,9,
1231834,155900,Yung Bleu,You're Mines Still,2021-05-22,23,18,
1231834,155900,Yung Bleu,You're Mines Still,2021-05-15,22,18,
1231834,155900,Yung Bleu,You're Mines Still,2021-05-08,21,18,
1231834,155900,Yung Bleu,You're Mines Still,2021-05-01,20,18,
1231834,155900,Yung Bleu,You're Mines Still,2021-04-24,19,18,
1231834,155900,Yung Bleu,You're Mines Still,2021-04-17,18,18,
1231834,155900,Yung Bleu,You're Mines Still,2021-04-10,17,18,
1231834,155900,Yung Bleu,You're Mines Still,2021-04-03,16,18,
1231834,155900,Yung Bleu,You're Mines Still,2021-03-27,15,18,
1231834,155900,Yung Bleu,You're Mines Still,2021-03-20,14,19,
1231834,155900,Yung Bleu,You're Mines Still,2021-03-13,13,19,
1231834,155900,Yung Bleu,You're Mines Still,2021-03-06,12,19,
1231834,155900,Yung Bleu,You're Mines Still,2021-02-27,11,24,
1231834,155900,Yung Bleu,You're Mines Still,2021-02-20,10,26,
1231834,155900,Yung Bleu,You're Mines Still,2021-02-13,9,27,
1231834,155900,Yung Bleu,You're Mines Still,2021-02-06,8,32,
1231834,155900,Yung Bleu,You're Mines Still,2021-01-30,7,32,
1231834,155900,Yung Bleu,You're Mines Still,2021-01-23,6,52,
1231834,155900,Yung Bleu,You're Mines Still,2021-01-16,5,52,
1231834,155900,Yung Bleu,You're Mines Still,2021-01-09,4,52,
1231834,155900,Yung Bleu,You're Mines Still,2021-01-02,3,52,
1231834,155900,Yung Bleu,You're Mines Still,2020-11-07,2,52,
1231834,155900,Yung Bleu,You're Mines Still,2020-10-31,1,52,
1182569,90147,Parmalee,Just The Way,2021-05-22,20,31,
1182569,90147,Parmalee,Just The Way,2021-05-15,19,31,
1182569,90147,Parmalee,Just The Way,2021-05-08,18,31,
1182569,90147,Parmalee,Just The Way,2021-05-01,17,31,
1182569,90147,Parmalee,Just The Way,2021-04-24,16,31,
1182569,90147,Parmalee,Just The Way,2021-04-17,15,31,
1182569,90147,Parmalee,Just The Way,2021-04-10,14,31,
1182569,90147,Parmalee,Just The Way,2021-04-03,13,31,
1182569,90147,Parmalee,Just The Way,2021-03-27,12,31,
1182569,90147,Parmalee,Just The Way,2021-03-20,11,31,
1182569,90147,Parmalee,Just The Way,2021-03-13,10,33,
1182569,90147,Parmalee,Just The Way,2021-03-06,9,35,
1182569,90147,Parmalee,Just The Way,2021-02-27,8,40,
1182569,90147,Parmalee,Just The Way,2021-02-20,7,42,
1182569,90147,Parmalee,Just The Way,2021-02-13,6,54,
1182569,90147,Parmalee,Just The Way,2021-02-06,5,56,
1182569,90147,Parmalee,Just The Way,2021-01-30,4,73,
1182569,90147,Parmalee,Just The Way,2021-01-23,3,75,
1182569,90147,Parmalee,Just The Way,2021-01-16,2,75,
1182569,90147,Parmalee,Just The Way,2021-01-09,1,97,
1261588,153115,Joyner Lucas,Ramen & OJ,2021-05-22,2,67,
1261588,153115,Joyner Lucas,Ramen & OJ,2021-05-15,1,67,
1255999,150334,Moneybagg Yo,Hard For The Next,2021-05-22,5,49,
1255999,150334,Moneybagg Yo,Hard For The Next,2021-05-15,4,49,
1255999,150334,Moneybagg Yo,Hard For The Next,2021-05-08,3,49,
1255999,150334,Moneybagg Yo,Hard For The Next,2021-04-17,2,49,
1255999,150334,Moneybagg Yo,Hard For The Next,2021-04-10,1,49,
1261039,91356,DJ Khaled,I Did It,2021-05-22,2,43,
1261039,91356,DJ Khaled,I Did It,2021-05-15,1,43,
1261202,91356,DJ Khaled,Let It Go,2021-05-22,2,54,
1261202,91356,DJ Khaled,Let It Go,2021-05-15,1,54,
1255994,177238,Rod Wave,Richer,2021-05-22,7,22,
1255994,177238,Rod Wave,Richer,2021-05-15,6,22,
1255994,177238,Rod Wave,Richer,2021-05-08,5,22,
1255994,177238,Rod Wave,Richer,2021-05-01,4,22,
1255994,177238,Rod Wave,Richer,2021-04-24,3,22,
1255994,177238,Rod Wave,Richer,2021-04-17,2,22,
1255994,177238,Rod Wave,Richer,2021-04-10,1,22,
1254747,169706,Lil Tjay,Headshot,2021-05-22,8,42,
1254747,169706,Lil Tjay,Headshot,2021-05-15,7,42,
1254747,169706,Lil Tjay,Headshot,2021-05-08,6,42,
1254747,169706,Lil Tjay,Headshot,2021-05-01,5,42,
1254747,169706,Lil Tjay,Headshot,2021-04-24,4,42,
1254747,169706,Lil Tjay,Headshot,2021-04-17,3,42,
1254747,169706,Lil Tjay,Headshot,2021-04-10,2,42,
1254747,169706,Lil Tjay,Headshot,2021-04-03,1,42,
1259041,150334,Moneybagg Yo,Go!,2021-05-22,4,52,
1259041,150334,Moneybagg Yo,Go!,2021-05-15,3,52,
1259041,150334,Moneybagg Yo,Go!,2021-05-08,2,52,
1259041,150334,Moneybagg Yo,Go!,2021-05-01,1,96,
1201898,89758,Chris Brown,Go Crazy,2021-05-15,52,3,
1201898,89758,Chris Brown,Go Crazy,2021-05-08,51,3,
1201898,89758,Chris Brown,Go Crazy,2021-05-01,50,3,
1201898,89758,Chris Brown,Go Crazy,2021-04-24,49,3,
1201898,89758,Chris Brown,Go Crazy,2021-04-17,48,3,
1201898,89758,Chris Brown,Go Crazy,2021-04-10,47,3,
1201898,89758,Chris Brown,Go Crazy,2021-04-03,46,3,
1201898,89758,Chris Brown,Go Crazy,2021-03-27,45,3,
1201898,89758,Chris Brown,Go Crazy,2021-03-20,44,3,
1201898,89758,Chris Brown,Go Crazy,2021-03-13,43,3,
1201898,89758,Chris Brown,Go Crazy,2021-03-06,42,3,
1201898,89758,Chris Brown,Go Crazy,2021-02-27,41,5,
1201898,89758,Chris Brown,Go Crazy,2021-02-20,40,5,
1201898,89758,Chris Brown,Go Crazy,2021-02-13,39,5,
1201898,89758,Chris Brown,Go Crazy,2021-02-06,38,5,
1201898,89758,Chris Brown,Go Crazy,2021-01-30,37,5,
1201898,89758,Chris Brown,Go Crazy,2021-01-23,36,5,
1201898,89758,Chris Brown,Go Crazy,2021-01-16,35,5,
1201898,89758,Chris Brown,Go Crazy,2021-01-09,34,6,
1201898,89758,Chris Brown,Go Crazy,2021-01-02,33,9,
1201898,89758,Chris Brown,Go Crazy,2020-12-26,32,9,
1201898,89758,Chris Brown,Go Crazy,2020-12-19,31,9,
1201898,89758,Chris Brown,Go Crazy,2020-12-12,30,9,
1201898,89758,Chris Brown,Go Crazy,2020-12-05,29,9,
1201898,89758,Chris Brown,Go Crazy,2020-11-28,28,9,
1201898,89758,Chris Brown,Go Crazy,2020-11-21,27,9,
1201898,89758,Chris Brown,Go Crazy,2020-11-14,26,9,
1201898,89758,Chris Brown,Go Crazy,2020-11-07,25,9,
1201898,89758,Chris Brown,Go Crazy,2020-10-31,24,9,
1201898,89758,Chris Brown,Go Crazy,2020-10-24,23,9,
1201898,89758,Chris Brown,Go Crazy,2020-10-17,22,9,
1201898,89758,Chris Brown,Go Crazy,2020-10-10,21,9,
1201898,89758,Chris Brown,Go Crazy,2020-10-03,20,9,
1201898,89758,Chris Brown,Go Crazy,2020-09-26,19,9,
1201898,89758,Chris Brown,Go Crazy,2020-09-19,18,9,
1201898,89758,Chris Brown,Go Crazy,2020-09-12,17,9,
1201898,89758,Chris Brown,Go Crazy,2020-09-05,16,9,
1201898,89758,Chris Brown,Go Crazy,2020-08-29,15,9,
1201898,89758,Chris Brown,Go Crazy,2020-08-22,14,9,
1201898,89758,Chris Brown,Go Crazy,2020-08-15,13,9,
1201898,89758,Chris Brown,Go Crazy,2020-08-08,12,10,
1201898,89758,Chris Brown,Go Crazy,2020-08-01,11,10,
1201898,89758,Chris Brown,Go Crazy,2020-07-25,10,28,
1201898,89758,Chris Brown,Go Crazy,2020-07-18,9,28,
1201898,89758,Chris Brown,Go Crazy,2020-07-11,8,30,
1201898,89758,Chris Brown,Go Crazy,2020-07-04,7,32,
1201898,89758,Chris Brown,Go Crazy,2020-06-27,6,34,
1201898,89758,Chris Brown,Go Crazy,2020-06-20,5,37,
1201898,89758,Chris Brown,Go Crazy,2020-06-13,4,50,
1201898,89758,Chris Brown,Go Crazy,2020-06-06,3,52,
1201898,89758,Chris Brown,Go Crazy,2020-05-30,2,76,
1201898,89758,Chris Brown,Go Crazy,2020-05-23,1,76,
1261003,91356,DJ Khaled,Sorry Not Sorry,2021-05-15,1,30,
1261195,91356,DJ Khaled,Body In Motion,2021-05-15,1,79,
1261012,91356,DJ Khaled,Big Paper,2021-05-15,1,84,
1261586,182241,Baby Keem,Durag Activity,2021-05-15,1,85,
1261587,91356,DJ Khaled,Thankful,2021-05-15,1,100,
1211270,178783,Pop Smoke,For The Night,2021-05-08,43,6,
1211270,178783,Pop Smoke,For The Night,2021-05-01,42,6,
1211270,178783,Pop Smoke,For The Night,2021-04-24,41,6,
1211270,178783,Pop Smoke,For The Night,2021-04-17,40,6,
1211270,178783,Pop Smoke,For The Night,2021-04-10,39,6,
1211270,178783,Pop Smoke,For The Night,2021-04-03,38,6,
1211270,178783,Pop Smoke,For The Night,2021-03-27,37,6,
1211270,178783,Pop Smoke,For The Night,2021-03-20,36,6,
1211270,178783,Pop Smoke,For The Night,2021-03-13,35,6,
1211270,178783,Pop Smoke,For The Night,2021-03-06,34,6,
1211270,178783,Pop Smoke,For The Night,2021-02-27,33,6,
1211270,178783,Pop Smoke,For The Night,2021-02-20,32,6,
1211270,178783,Pop Smoke,For The Night,2021-02-13,31,6,
1211270,178783,Pop Smoke,For The Night,2021-02-06,30,6,
1211270,178783,Pop Smoke,For The Night,2021-01-30,29,6,
1211270,178783,Pop Smoke,For The Night,2021-01-23,28,6,
1211270,178783,Pop Smoke,For The Night,2021-01-16,27,6,
1211270,178783,Pop Smoke,For The Night,2021-01-09,26,6,
1211270,178783,Pop Smoke,For The Night,2021-01-02,25,6,
1211270,178783,Pop Smoke,For The Night,2020-12-26,24,6,
1211270,178783,Pop Smoke,For The Night,2020-12-19,23,6,
1211270,178783,Pop Smoke,For The Night,2020-12-12,22,6,
1211270,178783,Pop Smoke,For The Night,2020-12-05,21,6,
1211270,178783,Pop Smoke,For The Night,2020-11-28,20,6,
1211270,178783,Pop Smoke,For The Night,2020-11-21,19,6,
1211270,178783,Pop Smoke,For The Night,2020-11-14,18,6,
1211270,178783,Pop Smoke,For The Night,2020-11-07,17,6,
1211270,178783,Pop Smoke,For The Night,2020-10-31,16,6,
1211270,178783,Pop Smoke,For The Night,2020-10-24,15,6,
1211270,178783,Pop Smoke,For The Night,2020-10-17,14,6,
1211270,178783,Pop Smoke,For The Night,2020-10-10,13,6,
1211270,178783,Pop Smoke,For The Night,2020-10-03,12,6,
1211270,178783,Pop Smoke,For The Night,2020-09-26,11,6,
1211270,178783,Pop Smoke,For The Night,2020-09-19,10,6,
1211270,178783,Pop Smoke,For The Night,2020-09-12,9,6,
1211270,178783,Pop Smoke,For The Night,2020-09-05,8,6,
1211270,178783,Pop Smoke,For The Night,2020-08-29,7,6,
1211270,178783,Pop Smoke,For The Night,2020-08-22,6,6,
1211270,178783,Pop Smoke,For The Night,2020-08-15,5,6,
1211270,178783,Pop Smoke,For The Night,2020-08-08,4,6,
1211270,178783,Pop Smoke,For The Night,2020-08-01,3,6,
1211270,178783,Pop Smoke,For The Night,2020-07-25,2,6,
1211270,178783,Pop Smoke,For The Night,2020-07-18,1,6,
1260490,150334,Moneybagg Yo,Free Promo,2021-05-08,1,80,
1259203,128158,Young Thug,Diamonds Dancing,2021-05-01,1,46,
1237662,168452,Megan Thee Stallion,Cry Baby,2021-05-01,20,28,
1237662,168452,Megan Thee Stallion,Cry Baby,2021-04-24,19,28,
1237662,168452,Megan Thee Stallion,Cry Baby,2021-04-17,18,28,
1237662,168452,Megan Thee Stallion,Cry Baby,2021-04-10,17,28,
1237662,168452,Megan Thee Stallion,Cry Baby,2021-04-03,16,28,
1237662,168452,Megan Thee Stallion,Cry Baby,2021-03-27,15,28,
1237662,168452,Megan Thee Stallion,Cry Baby,2021-03-20,14,28,
1237662,168452,Megan Thee Stallion,Cry Baby,2021-03-13,13,28,
1237662,168452,Megan Thee Stallion,Cry Baby,2021-03-06,12,28,
1237662,168452,Megan Thee Stallion,Cry Baby,2021-02-27,11,28,
1237662,168452,Megan Thee Stallion,Cry Baby,2021-02-20,10,28,
1237662,168452,Megan Thee Stallion,Cry Baby,2021-02-13,9,43,
1237662,168452,Megan Thee Stallion,Cry Baby,2021-02-06,8,44,
1237662,168452,Megan Thee Stallion,Cry Baby,2021-01-30,7,44,
1237662,168452,Megan Thee Stallion,Cry Baby,2021-01-23,6,44,
1237662,168452,Megan Thee Stallion,Cry Baby,2021-01-16,5,44,
1237662,168452,Megan Thee Stallion,Cry Baby,2021-01-09,4,57,
1237662,168452,Megan Thee Stallion,Cry Baby,2021-01-02,3,67,
1237662,168452,Megan Thee Stallion,Cry Baby,2020-12-26,2,71,
1237662,168452,Megan Thee Stallion,Cry Baby,2020-12-05,1,71,
1259450,128158,Young Thug,Proud Of You,2021-05-01,1,59,
1259204,128158,Young Thug,Came And Saw,2021-05-01,1,66,
1259205,128158,Young Thug,Paid The Fine,2021-05-01,1,77,
1256941,169706,Lil Tjay,Run It Up,2021-05-01,3,50,
1256941,169706,Lil Tjay,Run It Up,2021-04-24,2,50,
1256941,169706,Lil Tjay,Run It Up,2021-04-17,1,50,
1197750,92765,All Time Low,Monsters,2021-05-01,17,55,
1197750,92765,All Time Low,Monsters,2021-04-24,16,55,
1197750,92765,All Time Low,Monsters,2021-04-17,15,55,
1197750,92765,All Time Low,Monsters,2021-04-10,14,55,
1197750,92765,All Time Low,Monsters,2021-04-03,13,55,
1197750,92765,All Time Low,Monsters,2021-03-27,12,55,
1197750,92765,All Time Low,Monsters,2021-03-20,11,55,
1197750,92765,All Time Low,Monsters,2021-03-13,10,55,
1197750,92765,All Time Low,Monsters,2021-03-06,9,55,
1197750,92765,All Time Low,Monsters,2021-02-27,8,59,
1197750,92765,All Time Low,Monsters,2021-02-20,7,62,
1197750,92765,All Time Low,Monsters,2021-02-13,6,64,
1197750,92765,All Time Low,Monsters,2021-02-06,5,69,
1197750,92765,All Time Low,Monsters,2021-01-30,4,70,
1197750,92765,All Time Low,Monsters,2021-01-23,3,70,
1197750,92765,All Time Low,Monsters,2021-01-16,2,70,
1197750,92765,All Time Low,Monsters,2021-01-09,1,88,
1259451,128158,Young Thug,Slatty,2021-05-01,1,99,
1255442,92219,Taylor Swift,You All Over Me (Taylor's Version) (From The Vault),2021-04-24,2,51,
1255442,92219,Taylor Swift,You All Over Me (Taylor's Version) (From The Vault),2021-04-10,1,51,
1255776,181941,Coi Leray,Big Purr (Prrdd),2021-04-24,3,69,
1255776,181941,Coi Leray,Big Purr (Prrdd),2021-04-17,2,69,
1255776,181941,Coi Leray,Big Purr (Prrdd),2021-04-10,1,69,
1256909,101214,Demi Lovato,Met Him Last Night,2021-04-24,2,61,
1256909,101214,Demi Lovato,Met Him Last Night,2021-04-17,1,61,
1252234,155287,Lil Baby,Real As It Gets,2021-04-24,6,34,
1252234,155287,Lil Baby,Real As It Gets,2021-04-17,5,34,
1252234,155287,Lil Baby,Real As It Gets,2021-04-10,4,34,
1252234,155287,Lil Baby,Real As It Gets,2021-04-03,3,34,
1252234,155287,Lil Baby,Real As It Gets,2021-03-27,2,34,
1252234,155287,Lil Baby,Real As It Gets,2021-03-20,1,34,
1252405,104286,Drake,Lemon Pepper Freestyle,2021-04-17,5,3,
1252405,104286,Drake,Lemon Pepper Freestyle,2021-04-10,4,3,
1252405,104286,Drake,Lemon Pepper Freestyle,2021-04-03,3,3,
1252405,104286,Drake,Lemon Pepper Freestyle,2021-03-27,2,3,
1252405,104286,Drake,Lemon Pepper Freestyle,2021-03-20,1,3,
1254558,104589,Justin Bieber,As I Am,2021-04-17,3,43,
1254558,104589,Justin Bieber,As I Am,2021-04-10,2,43,
1254558,104589,Justin Bieber,As I Am,2021-04-03,1,43,
1209702,26570,The Black Eyed Peas,Girl Like Me,2021-04-17,13,67,
1209702,26570,The Black Eyed Peas,Girl Like Me,2021-04-10,12,67,
1209702,26570,The Black Eyed Peas,Girl Like Me,2021-04-03,11,67,
1209702,26570,The Black Eyed Peas,Girl Like Me,2021-03-27,10,67,
1209702,26570,The Black Eyed Peas,Girl Like Me,2021-03-20,9,67,
1209702,26570,The Black Eyed Peas,Girl Like Me,2021-03-13,8,67,
1209702,26570,The Black Eyed Peas,Girl Like Me,2021-03-06,7,67,
1209702,26570,The Black Eyed Peas,Girl Like Me,2021-02-27,6,67,
1209702,26570,The Black Eyed Peas,Girl Like Me,2021-02-20,5,71,
1209702,26570,The Black Eyed Peas,Girl Like Me,2021-02-13,4,82,
1209702,26570,The Black Eyed Peas,Girl Like Me,2021-02-06,3,85,
1209702,26570,The Black Eyed Peas,Girl Like Me,2021-01-30,2,87,
1209702,26570,The Black Eyed Peas,Girl Like Me,2021-01-16,1,87,
1254554,104589,Justin Bieber,Unstable,2021-04-03,1,62,
1254710,104589,Justin Bieber,Die For You,2021-04-03,1,81,
1254715,104589,Justin Bieber,Love You Different,2021-04-03,1,84,
1254712,104589,Justin Bieber,Loved By You,2021-04-03,1,87,
1248133,190610,Pooh Shiesty,Neighbors,2021-04-03,7,51,
1248133,190610,Pooh Shiesty,Neighbors,2021-03-27,6,51,
1248133,190610,Pooh Shiesty,Neighbors,2021-03-20,5,51,
1248133,190610,Pooh Shiesty,Neighbors,2021-03-13,4,51,
1248133,190610,Pooh Shiesty,Neighbors,2021-03-06,3,51,
1248133,190610,Pooh Shiesty,Neighbors,2021-02-27,2,51,
1248133,190610,Pooh Shiesty,Neighbors,2021-02-20,1,51,
1241877,169536,Myke Towers,Bandido,2021-04-03,7,82,
1241877,169536,Myke Towers,Bandido,2021-03-27,6,82,
1241877,169536,Myke Towers,Bandido,2021-03-20,5,82,
1241877,169536,Myke Towers,Bandido,2021-03-13,4,82,
1241877,169536,Myke Towers,Bandido,2021-03-06,3,82,
1241877,169536,Myke Towers,Bandido,2021-02-27,2,82,
1241877,169536,Myke Towers,Bandido,2021-02-20,1,87,
1253403,126635,NF,Lost,2021-03-27,1,79,
1247146,101029,Selena Gomez,Baila Conmigo,2021-03-27,2,74,
1247146,101029,Selena Gomez,Baila Conmigo,2021-02-13,1,74,
1254080,116669,Machine Gun Kelly,Daywalker!,2021-03-27,1,88,
1238640,156103,YBN Nahmir,Opp Stoppa,2021-03-27,6,78,
1238640,156103,YBN Nahmir,Opp Stoppa,2021-03-20,5,78,
1238640,156103,YBN Nahmir,Opp Stoppa,2021-03-13,4,78,
1238640,156103,YBN Nahmir,Opp Stoppa,2021-03-06,3,78,
